id,raceId,year,round,sessionNumber,code,name,startTimeUtc,endTimeUtc,isRace,cancelled
fia-formula-2-championship_2023_azerbaijan-grand-prix_free-practice,ae63f6e1-2eff-4b94-8c41-2715c5af55c9,2023,4,1,FP,Free Practice,2023-04-28T07:05:00Z,2023-04-28T07:50:00Z,False,False
fia-formula-2-championship_2023_azerbaijan-grand-prix_qualifying,ae63f6e1-2eff-4b94-8c41-2715c5af55c9,2023,4,2,Q,Qualifying,2023-04-28T11:00:00Z,2023-04-28T11:30:00Z,False,False
fia-formula-2-championship_2023_azerbaijan-grand-prix_starting-grid,ae63f6e1-2eff-4b94-8c41-2715c5af55c9,2023,4,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_azerbaijan-grand-prix_race,ae63f6e1-2eff-4b94-8c41-2715c5af55c9,2023,4,4,Race,Race,2023-04-29T11:15:00Z,2023-04-29T12:05:00Z,True,False
fia-formula-2-championship_2023_azerbaijan-grand-prix_starting-grid-2,ae63f6e1-2eff-4b94-8c41-2715c5af55c9,2023,4,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_azerbaijan-grand-prix_race-2,ae63f6e1-2eff-4b94-8c41-2715c5af55c9,2023,4,6,Race,Race,2023-04-30T07:25:00Z,2023-04-30T08:40:00Z,True,False
fia-formula-2-championship_2023_monaco_free-practice,0b149556-ab24-4ecc-8bef-e1d6db1d3ae1,2023,6,1,FP,Free Practice,2023-05-25T12:00:00Z,2023-05-25T12:45:00Z,False,False
fia-formula-2-championship_2023_monaco_1st-qualifying,0b149556-ab24-4ecc-8bef-e1d6db1d3ae1,2023,6,2,Q1,1st Qualifying,2023-05-26T13:10:00Z,2023-05-26T13:26:00Z,False,False
fia-formula-2-championship_2023_monaco_2nd-qualifying,0b149556-ab24-4ecc-8bef-e1d6db1d3ae1,2023,6,3,Q2,2nd Qualifying,2023-05-26T13:34:00Z,2023-05-26T13:50:00Z,False,False
fia-formula-2-championship_2023_monaco_starting-grid,0b149556-ab24-4ecc-8bef-e1d6db1d3ae1,2023,6,4,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_monaco_race,0b149556-ab24-4ecc-8bef-e1d6db1d3ae1,2023,6,5,Race,Race,2023-05-27T12:35:00Z,2023-05-27T13:25:00Z,True,False
fia-formula-2-championship_2023_monaco_starting-grid-2,0b149556-ab24-4ecc-8bef-e1d6db1d3ae1,2023,6,6,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_monaco_race-2,0b149556-ab24-4ecc-8bef-e1d6db1d3ae1,2023,6,7,Race,Race,2023-05-28T07:50:00Z,2023-05-28T08:55:00Z,True,False
fia-formula-2-championship_2023_catalunya_free-practice,34088dc9-0f5a-4563-bae7-06c80a66c163,2023,7,1,FP,Free Practice,2023-06-02T09:05:00Z,2023-06-02T09:50:00Z,False,False
fia-formula-2-championship_2023_catalunya_qualifying,34088dc9-0f5a-4563-bae7-06c80a66c163,2023,7,2,Q,Qualifying,2023-06-02T13:55:00Z,2023-06-02T14:26:00Z,False,False
fia-formula-2-championship_2023_catalunya_starting-grid,34088dc9-0f5a-4563-bae7-06c80a66c163,2023,7,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_catalunya_race,34088dc9-0f5a-4563-bae7-06c80a66c163,2023,7,4,Race,Race,2023-06-03T12:15:00Z,2023-06-03T13:05:00Z,True,False
fia-formula-2-championship_2023_catalunya_starting-grid-2,34088dc9-0f5a-4563-bae7-06c80a66c163,2023,7,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_catalunya_race-2,34088dc9-0f5a-4563-bae7-06c80a66c163,2023,7,6,Race,Race,2023-06-04T09:35:00Z,2023-06-04T10:40:00Z,True,False
fia-formula-2-championship_2023_red-bull-ring_free-practice,35772561-a143-4ce5-a543-d88eb920e66a,2023,8,1,FP,Free Practice,2023-06-30T09:05:00Z,2023-06-30T09:50:00Z,False,False
fia-formula-2-championship_2023_red-bull-ring_qualifying,35772561-a143-4ce5-a543-d88eb920e66a,2023,8,2,Q,Qualifying,2023-06-30T13:55:00Z,2023-06-30T14:26:00Z,False,False
fia-formula-2-championship_2023_red-bull-ring_starting-grid,35772561-a143-4ce5-a543-d88eb920e66a,2023,8,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_red-bull-ring_race,35772561-a143-4ce5-a543-d88eb920e66a,2023,8,4,Race,Race,2023-07-01T11:45:00Z,2023-07-01T12:35:00Z,True,False
fia-formula-2-championship_2023_red-bull-ring_starting-grid-2,35772561-a143-4ce5-a543-d88eb920e66a,2023,8,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_red-bull-ring_race-2,35772561-a143-4ce5-a543-d88eb920e66a,2023,8,6,Race,Race,2023-07-02T07:55:00Z,2023-07-02T09:00:00Z,True,False
fia-formula-2-championship_2023_silverstone_free-practice,d8ee365e-3efa-49fe-8ea9-5299b50dfe44,2023,9,1,FP,Free Practice,2023-07-07T09:05:00Z,2023-07-07T09:50:00Z,False,False
fia-formula-2-championship_2023_silverstone_qualifying,d8ee365e-3efa-49fe-8ea9-5299b50dfe44,2023,9,2,Q,Qualifying,2023-07-07T14:05:00Z,2023-07-07T14:35:00Z,False,False
fia-formula-2-championship_2023_silverstone_starting-grid,d8ee365e-3efa-49fe-8ea9-5299b50dfe44,2023,9,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_silverstone_race,d8ee365e-3efa-49fe-8ea9-5299b50dfe44,2023,9,4,Race,Race,2023-07-08T12:15:00Z,2023-07-08T13:05:00Z,True,False
fia-formula-2-championship_2023_silverstone_starting-grid-2,d8ee365e-3efa-49fe-8ea9-5299b50dfe44,2023,9,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_silverstone_race-2,d8ee365e-3efa-49fe-8ea9-5299b50dfe44,2023,9,6,Race,Race,2023-07-09T08:55:00Z,2023-07-09T10:00:00Z,True,False
fia-formula-2-championship_2023_hungaroring_free-practice,8b2bcdce-dc0e-4dab-852f-4504390b21de,2023,10,1,FP,Free Practice,2023-07-21T09:05:00Z,2023-07-21T09:50:00Z,False,False
fia-formula-2-championship_2023_hungaroring_qualifying,8b2bcdce-dc0e-4dab-852f-4504390b21de,2023,10,2,Q,Qualifying,2023-07-21T14:00:00Z,2023-07-21T14:30:00Z,False,False
fia-formula-2-championship_2023_hungaroring_starting-grid,8b2bcdce-dc0e-4dab-852f-4504390b21de,2023,10,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_hungaroring_race,8b2bcdce-dc0e-4dab-852f-4504390b21de,2023,10,4,Race,Race,2023-07-22T12:15:00Z,2023-07-22T13:05:00Z,True,False
fia-formula-2-championship_2023_hungaroring_starting-grid-2,8b2bcdce-dc0e-4dab-852f-4504390b21de,2023,10,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_hungaroring_race-2,8b2bcdce-dc0e-4dab-852f-4504390b21de,2023,10,6,Race,Race,2023-07-23T08:05:00Z,2023-07-23T09:10:00Z,True,False
fia-formula-2-championship_2023_spa-francorchamps_free-practice,a20a9b68-9266-4ecb-b948-c43d8b83675f,2023,11,1,FP,Free Practice,2023-07-28T09:05:00Z,2023-07-28T09:50:00Z,False,False
fia-formula-2-championship_2023_spa-francorchamps_qualifying,a20a9b68-9266-4ecb-b948-c43d8b83675f,2023,11,2,Q,Qualifying,2023-07-28T13:55:00Z,2023-07-28T14:25:00Z,False,False
fia-formula-2-championship_2023_spa-francorchamps_starting-grid,a20a9b68-9266-4ecb-b948-c43d8b83675f,2023,11,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_spa-francorchamps_race,a20a9b68-9266-4ecb-b948-c43d8b83675f,2023,11,4,Race,Race,2023-07-29T12:20:00Z,2023-07-29T13:10:00Z,True,False
fia-formula-2-championship_2023_spa-francorchamps_starting-grid-2,a20a9b68-9266-4ecb-b948-c43d8b83675f,2023,11,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_spa-francorchamps_race-2,a20a9b68-9266-4ecb-b948-c43d8b83675f,2023,11,6,Race,Race,2023-07-30T08:00:00Z,2023-07-30T09:05:00Z,True,False
fia-formula-2-championship_2023_zandvoort_free-practice,1b94ef47-0a48-4186-b8fe-8d31c257c382,2023,12,1,FP,Free Practice,2023-08-25T08:05:00Z,2023-08-25T08:50:00Z,False,False
fia-formula-2-championship_2023_zandvoort_qualifying,1b94ef47-0a48-4186-b8fe-8d31c257c382,2023,12,2,Q,Qualifying,2023-08-25T12:00:00Z,2023-08-25T12:30:00Z,False,False
fia-formula-2-championship_2023_zandvoort_starting-grid,1b94ef47-0a48-4186-b8fe-8d31c257c382,2023,12,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_zandvoort_race,1b94ef47-0a48-4186-b8fe-8d31c257c382,2023,12,4,Race,Race,2023-08-26T11:15:00Z,2023-08-26T12:05:00Z,True,False
fia-formula-2-championship_2023_zandvoort_starting-grid-2,1b94ef47-0a48-4186-b8fe-8d31c257c382,2023,12,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_zandvoort_race-2,1b94ef47-0a48-4186-b8fe-8d31c257c382,2023,12,6,Race,Race,2023-08-27T08:00:00Z,2023-08-27T09:05:00Z,True,False
fia-formula-2-championship_2023_monza_free-practice,33910193-9638-473e-8d9a-f410c6264108,2023,13,1,FP,Free Practice,2023-09-01T09:05:00Z,2023-09-01T09:50:00Z,False,False
fia-formula-2-championship_2023_monza_qualifying,33910193-9638-473e-8d9a-f410c6264108,2023,13,2,Q,Qualifying,2023-09-01T14:00:00Z,2023-09-01T14:30:00Z,False,False
fia-formula-2-championship_2023_monza_starting-grid,33910193-9638-473e-8d9a-f410c6264108,2023,13,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_monza_race,33910193-9638-473e-8d9a-f410c6264108,2023,13,4,Race,Race,2023-09-02T12:15:00Z,2023-09-02T13:05:00Z,True,False
fia-formula-2-championship_2023_monza_starting-grid-2,33910193-9638-473e-8d9a-f410c6264108,2023,13,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_monza_race-2,33910193-9638-473e-8d9a-f410c6264108,2023,13,6,Race,Race,2023-09-03T07:55:00Z,2023-09-03T09:00:00Z,True,False
fia-formula-2-championship_2023_yas-marina_free-practice,7e7360b9-7708-4558-aadc-5c160695c9c4,2023,14,1,FP,Free Practice,2023-11-24T07:05:00Z,2023-11-24T07:50:00Z,False,False
fia-formula-2-championship_2023_yas-marina_qualifying,7e7360b9-7708-4558-aadc-5c160695c9c4,2023,14,2,Q,Qualifying,2023-11-24T11:00:00Z,2023-11-24T11:30:00Z,False,False
fia-formula-2-championship_2023_yas-marina_starting-grid,7e7360b9-7708-4558-aadc-5c160695c9c4,2023,14,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_yas-marina_race,7e7360b9-7708-4558-aadc-5c160695c9c4,2023,14,4,Race,Race,2023-11-25T12:20:00Z,2023-11-25T13:10:00Z,True,False
fia-formula-2-championship_2023_yas-marina_starting-grid-2,7e7360b9-7708-4558-aadc-5c160695c9c4,2023,14,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_yas-marina_race-2,7e7360b9-7708-4558-aadc-5c160695c9c4,2023,14,6,Race,Race,2023-11-26T09:15:00Z,2023-11-26T10:20:00Z,True,False
fia-formula-2-championship_2024_sakhir_free-practice,04436999-f5f0-4ae9-b830-0fdc05947c74,2024,1,1,FP,Free Practice,2024-02-29T09:05:00Z,2024-02-29T09:50:00Z,False,False
fia-formula-2-championship_2024_sakhir_qualifying,04436999-f5f0-4ae9-b830-0fdc05947c74,2024,1,2,Q,Qualifying,2024-02-29T13:55:00Z,2024-02-29T14:35:00Z,False,False
fia-formula-2-championship_2024_sakhir_starting-grid,04436999-f5f0-4ae9-b830-0fdc05947c74,2024,1,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_sakhir_race,04436999-f5f0-4ae9-b830-0fdc05947c74,2024,1,4,Race,Race,2024-03-01T14:15:00Z,2024-03-01T15:05:00Z,True,False
fia-formula-2-championship_2024_sakhir_starting-grid-2,04436999-f5f0-4ae9-b830-0fdc05947c74,2024,1,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_sakhir_race-2,04436999-f5f0-4ae9-b830-0fdc05947c74,2024,1,6,Race,Race,2024-03-02T10:30:00Z,2024-03-02T11:35:00Z,True,False
fia-formula-2-championship_2024_jeddah_free-practice,274ee1fe-eacd-420b-ab1e-d557fc034d58,2024,2,1,Q4,Free Practice,2024-03-07T09:55:00Z,2024-03-07T10:40:00Z,False,False
fia-formula-2-championship_2024_jeddah_qualifying,274ee1fe-eacd-420b-ab1e-d557fc034d58,2024,2,2,Q,Qualifying,2024-03-07T15:00:00Z,2024-03-07T15:30:00Z,False,False
fia-formula-2-championship_2024_jeddah_starting-grid,274ee1fe-eacd-420b-ab1e-d557fc034d58,2024,2,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_jeddah_race,274ee1fe-eacd-420b-ab1e-d557fc034d58,2024,2,4,ST1,Race,2024-03-08T15:10:00Z,2024-03-08T16:00:00Z,True,False
fia-formula-2-championship_2024_jeddah_starting-grid-2,274ee1fe-eacd-420b-ab1e-d557fc034d58,2024,2,5,ST2,Starting Grid,,,False,False
fia-formula-2-championship_2024_jeddah_race-2,274ee1fe-eacd-420b-ab1e-d557fc034d58,2024,2,6,Race,Race,2024-03-09T13:25:00Z,2024-03-09T14:30:00Z,True,False
fia-formula-2-championship_2024_melbourne_free-practice,0c02d906-63cb-4497-ac05-cfc771475bba,2024,3,1,Q4,Free Practice,2024-03-21T23:00:00Z,2024-03-21T23:45:00Z,False,False
fia-formula-2-championship_2024_melbourne_qualifying,0c02d906-63cb-4497-ac05-cfc771475bba,2024,3,2,Q,Qualifying,2024-03-22T06:30:00Z,2024-03-22T07:00:00Z,False,False
fia-formula-2-championship_2024_melbourne_starting-grid,0c02d906-63cb-4497-ac05-cfc771475bba,2024,3,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_melbourne_race,0c02d906-63cb-4497-ac05-cfc771475bba,2024,3,4,ST1,Race,2024-03-23T03:15:00Z,2024-03-23T04:05:00Z,True,False
fia-formula-2-championship_2024_melbourne_starting-grid-2,0c02d906-63cb-4497-ac05-cfc771475bba,2024,3,5,ST2,Starting Grid,,,False,False
fia-formula-2-championship_2024_melbourne_race-2,0c02d906-63cb-4497-ac05-cfc771475bba,2024,3,6,Race,Race,2024-03-24T00:35:00Z,2024-03-24T01:40:00Z,True,False
fia-formula-2-championship_2024_imola_free-practice,bb5b09d5-fc30-4cc8-8f0e-5d25f65bb587,2024,4,1,FP,Free Practice,2024-05-17T09:05:00Z,2024-05-17T09:50:00Z,False,False
fia-formula-2-championship_2024_imola_qualifying,bb5b09d5-fc30-4cc8-8f0e-5d25f65bb587,2024,4,2,Q,Qualifying,2024-05-17T14:00:00Z,2024-05-17T14:30:00Z,False,False
fia-formula-2-championship_2024_imola_starting-grid,bb5b09d5-fc30-4cc8-8f0e-5d25f65bb587,2024,4,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_imola_race,bb5b09d5-fc30-4cc8-8f0e-5d25f65bb587,2024,4,4,Race,Race,2024-05-18T12:15:00Z,2024-05-18T13:05:00Z,True,False
fia-formula-2-championship_2024_imola_starting-grid-2,bb5b09d5-fc30-4cc8-8f0e-5d25f65bb587,2024,4,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_imola_race-2,bb5b09d5-fc30-4cc8-8f0e-5d25f65bb587,2024,4,6,Race,Race,2024-05-19T08:00:00Z,2024-05-19T09:05:00Z,True,False
fia-formula-2-championship_2024_monte-carlo_free-practice,b4c7b508-cce0-4c57-8de0-c2ae067f69c9,2024,5,1,FP,Free Practice,2024-05-23T13:00:00Z,2024-05-23T13:45:00Z,False,False
fia-formula-2-championship_2024_monte-carlo_1st-qualifying,b4c7b508-cce0-4c57-8de0-c2ae067f69c9,2024,5,2,Q1,1st Qualifying,2024-05-24T13:10:00Z,2024-05-24T13:26:00Z,False,False
fia-formula-2-championship_2024_monte-carlo_2nd-qualifying,b4c7b508-cce0-4c57-8de0-c2ae067f69c9,2024,5,3,Q2,2nd Qualifying,2024-05-24T13:34:00Z,2024-05-24T13:50:00Z,False,False
fia-formula-2-championship_2024_monte-carlo_starting-grid,b4c7b508-cce0-4c57-8de0-c2ae067f69c9,2024,5,4,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_monte-carlo_race,b4c7b508-cce0-4c57-8de0-c2ae067f69c9,2024,5,5,Race,Race,2024-05-25T12:15:00Z,2024-05-25T13:05:00Z,True,False
fia-formula-2-championship_2024_monte-carlo_starting-grid-2,b4c7b508-cce0-4c57-8de0-c2ae067f69c9,2024,5,6,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_monte-carlo_race-2,b4c7b508-cce0-4c57-8de0-c2ae067f69c9,2024,5,7,Race,Race,2024-05-26T07:40:00Z,2024-05-26T08:45:00Z,True,False
fia-formula-2-championship_2024_barcelona_free-practice,ca53a24d-f9a6-4ee2-8642-d030498d1d5a,2024,6,1,FP,Free Practice,2024-06-21T09:05:00Z,2024-06-21T09:50:00Z,False,False
fia-formula-2-championship_2024_barcelona_qualifying,ca53a24d-f9a6-4ee2-8642-d030498d1d5a,2024,6,2,Q,Qualifying,2024-06-21T13:55:00Z,2024-06-21T14:25:00Z,False,False
fia-formula-2-championship_2024_barcelona_starting-grid,ca53a24d-f9a6-4ee2-8642-d030498d1d5a,2024,6,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_barcelona_race,ca53a24d-f9a6-4ee2-8642-d030498d1d5a,2024,6,4,Race,Race,2024-06-22T12:15:00Z,2024-06-22T13:05:00Z,True,False
fia-formula-2-championship_2024_barcelona_starting-grid-2,ca53a24d-f9a6-4ee2-8642-d030498d1d5a,2024,6,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_barcelona_race-2,ca53a24d-f9a6-4ee2-8642-d030498d1d5a,2024,6,6,Race,Race,2024-06-23T09:35:00Z,2024-06-23T10:40:00Z,True,False
fia-formula-2-championship_2024_spielburg_free-practice,d9a5d8d8-784b-4147-a9eb-2fd4486f88a7,2024,7,1,FP,Free Practice,2024-06-28T08:05:00Z,2024-06-28T08:50:00Z,False,False
fia-formula-2-championship_2024_spielburg_qualifying,d9a5d8d8-784b-4147-a9eb-2fd4486f88a7,2024,7,2,Q,Qualifying,2024-06-28T12:55:00Z,2024-06-28T13:25:00Z,False,False
fia-formula-2-championship_2024_spielburg_starting-grid,d9a5d8d8-784b-4147-a9eb-2fd4486f88a7,2024,7,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_spielburg_race,d9a5d8d8-784b-4147-a9eb-2fd4486f88a7,2024,7,4,Race,Race,2024-06-29T11:30:00Z,2024-06-29T12:20:00Z,True,False
fia-formula-2-championship_2024_spielburg_starting-grid-2,d9a5d8d8-784b-4147-a9eb-2fd4486f88a7,2024,7,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_spielburg_race-2,d9a5d8d8-784b-4147-a9eb-2fd4486f88a7,2024,7,6,Race,Race,2024-06-30T08:00:00Z,2024-06-30T09:05:00Z,True,False
fia-formula-2-championship_2024_silverstone_free-practice,efd63b5b-8d6c-43aa-89e6-6c91169b392d,2024,8,1,FP,Free Practice,2024-07-05T09:00:00Z,2024-07-05T09:45:00Z,False,False
fia-formula-2-championship_2024_silverstone_qualifying,efd63b5b-8d6c-43aa-89e6-6c91169b392d,2024,8,2,Q,Qualifying,2024-07-05T14:05:00Z,2024-07-05T14:35:00Z,False,False
fia-formula-2-championship_2024_silverstone_starting-grid,efd63b5b-8d6c-43aa-89e6-6c91169b392d,2024,8,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_silverstone_race,efd63b5b-8d6c-43aa-89e6-6c91169b392d,2024,8,4,Race,Race,2024-07-06T12:15:00Z,2024-07-06T13:05:00Z,True,False
fia-formula-2-championship_2024_silverstone_starting-grid-2,efd63b5b-8d6c-43aa-89e6-6c91169b392d,2024,8,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_silverstone_race-2,efd63b5b-8d6c-43aa-89e6-6c91169b392d,2024,8,6,Race,Race,2024-07-07T08:55:00Z,2024-07-07T10:00:00Z,True,False
fia-formula-2-championship_2024_budapest_free-practice,5e0c4aa5-0d87-448d-9732-303a04816f2c,2024,9,1,FP,Free Practice,2024-07-19T09:05:00Z,2024-07-19T09:50:00Z,False,False
fia-formula-2-championship_2024_budapest_qualifying,5e0c4aa5-0d87-448d-9732-303a04816f2c,2024,9,2,Q,Qualifying,2024-07-19T14:00:00Z,2024-07-19T14:30:00Z,False,False
fia-formula-2-championship_2024_budapest_starting-grid,5e0c4aa5-0d87-448d-9732-303a04816f2c,2024,9,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_budapest_race,5e0c4aa5-0d87-448d-9732-303a04816f2c,2024,9,4,Race,Race,2024-07-20T12:15:00Z,2024-07-20T13:05:00Z,True,False
fia-formula-2-championship_2024_budapest_starting-grid-2,5e0c4aa5-0d87-448d-9732-303a04816f2c,2024,9,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_budapest_race-2,5e0c4aa5-0d87-448d-9732-303a04816f2c,2024,9,6,Race,Race,2024-07-21T08:05:00Z,2024-07-21T09:10:00Z,True,False
fia-formula-2-championship_2024_spa-francorchamps_free-practice,a56c4ba8-f66d-4fb9-acb7-2b1a504af9c9,2024,10,1,FP,Free Practice,2024-07-26T09:05:00Z,2024-07-26T09:50:00Z,False,False
fia-formula-2-championship_2024_spa-francorchamps_qualifying,a56c4ba8-f66d-4fb9-acb7-2b1a504af9c9,2024,10,2,Q,Qualifying,2024-07-26T14:00:00Z,2024-07-26T14:30:00Z,False,False
fia-formula-2-championship_2024_spa-francorchamps_starting-grid,a56c4ba8-f66d-4fb9-acb7-2b1a504af9c9,2024,10,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_spa-francorchamps_race,a56c4ba8-f66d-4fb9-acb7-2b1a504af9c9,2024,10,4,Race,Race,2024-07-27T12:15:00Z,2024-07-27T13:05:00Z,True,False
fia-formula-2-championship_2024_spa-francorchamps_starting-grid-2,a56c4ba8-f66d-4fb9-acb7-2b1a504af9c9,2024,10,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_spa-francorchamps_race-2,a56c4ba8-f66d-4fb9-acb7-2b1a504af9c9,2024,10,6,Race,Race,2024-07-28T08:00:00Z,2024-07-28T09:05:00Z,True,False
fia-formula-2-championship_2024_monza_free-practice,cdd4ad52-da4d-4f0c-a7d8-cdba1238d451,2024,11,1,FP,Free Practice,2024-08-30T09:00:00Z,2024-08-30T09:56:00Z,False,False
fia-formula-2-championship_2024_monza_qualifying,cdd4ad52-da4d-4f0c-a7d8-cdba1238d451,2024,11,2,Q,Qualifying,2024-08-30T13:55:00Z,2024-08-30T14:25:00Z,False,False
fia-formula-2-championship_2024_monza_starting-grid,cdd4ad52-da4d-4f0c-a7d8-cdba1238d451,2024,11,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_monza_race,cdd4ad52-da4d-4f0c-a7d8-cdba1238d451,2024,11,4,Race,Race,2024-08-31T12:15:00Z,2024-08-31T13:05:00Z,True,False
fia-formula-2-championship_2024_monza_starting-grid-2,cdd4ad52-da4d-4f0c-a7d8-cdba1238d451,2024,11,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_monza_race-2,cdd4ad52-da4d-4f0c-a7d8-cdba1238d451,2024,11,6,Race,Race,2024-09-01T08:05:00Z,2024-09-01T09:10:00Z,True,False
fia-formula-2-championship_2024_baku_free-practice,761f0484-9b8d-41a6-b60e-3124d1e665a8,2024,12,1,FP,Free Practice,2024-09-13T07:00:00Z,2024-09-13T07:45:00Z,False,False
fia-formula-2-championship_2024_baku_qualifying,761f0484-9b8d-41a6-b60e-3124d1e665a8,2024,12,2,Q,Qualifying,2024-09-13T11:00:00Z,2024-09-13T11:30:00Z,False,False
fia-formula-2-championship_2024_baku_starting-grid,761f0484-9b8d-41a6-b60e-3124d1e665a8,2024,12,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_baku_race,761f0484-9b8d-41a6-b60e-3124d1e665a8,2024,12,4,Race,Race,2024-09-14T10:15:00Z,2024-09-14T11:05:00Z,True,False
fia-formula-2-championship_2024_baku_starting-grid-2,761f0484-9b8d-41a6-b60e-3124d1e665a8,2024,12,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_baku_race-2,761f0484-9b8d-41a6-b60e-3124d1e665a8,2024,12,6,Race,Race,2024-09-15T07:35:00Z,2024-09-15T08:40:00Z,True,False
fia-formula-2-championship_2024_lusail_free-practice,934eb008-a635-4338-ba53-b772c60b4902,2024,13,1,FP,Free Practice,2024-11-29T11:05:00Z,2024-11-29T11:50:00Z,False,False
fia-formula-2-championship_2024_lusail_qualifying,934eb008-a635-4338-ba53-b772c60b4902,2024,13,2,Q,Qualifying,2024-11-29T16:10:00Z,2024-11-29T16:40:00Z,False,False
fia-formula-2-championship_2024_lusail_starting-grid,934eb008-a635-4338-ba53-b772c60b4902,2024,13,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_lusail_race,934eb008-a635-4338-ba53-b772c60b4902,2024,13,4,Race,Race,2024-11-30T16:20:00Z,2024-11-30T17:10:00Z,True,False
fia-formula-2-championship_2024_lusail_starting-grid-2,934eb008-a635-4338-ba53-b772c60b4902,2024,13,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_lusail_race-2,934eb008-a635-4338-ba53-b772c60b4902,2024,13,6,Race,Race,2024-12-01T12:20:00Z,2024-12-01T13:25:00Z,True,False
fia-formula-2-championship_2024_yas-island_free-practice,87f8d3be-6e5b-4ac5-b113-f5d57a3c3397,2024,14,1,FP,Free Practice,2024-12-06T07:05:00Z,2024-12-06T07:50:00Z,False,False
fia-formula-2-championship_2024_yas-island_qualifying,87f8d3be-6e5b-4ac5-b113-f5d57a3c3397,2024,14,2,Q,Qualifying,2024-12-06T11:00:00Z,2024-12-06T11:30:00Z,False,False
fia-formula-2-championship_2024_yas-island_starting-grid,87f8d3be-6e5b-4ac5-b113-f5d57a3c3397,2024,14,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_yas-island_race,87f8d3be-6e5b-4ac5-b113-f5d57a3c3397,2024,14,4,Race,Race,2024-12-07T12:15:00Z,2024-12-07T13:05:00Z,True,False
fia-formula-2-championship_2024_yas-island_starting-grid-2,87f8d3be-6e5b-4ac5-b113-f5d57a3c3397,2024,14,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2024_yas-island_race-2,87f8d3be-6e5b-4ac5-b113-f5d57a3c3397,2024,14,6,Race,Race,2024-12-08T09:25:00Z,2024-12-08T10:30:00Z,True,False
fia-formula-2-championship_2025_melbourne_free-practice,21bd4adc-f209-4c2c-9e1a-eeac4b6a753f,2025,1,1,FP,Free Practice,2025-03-13T23:00:00Z,2025-03-13T23:45:00Z,False,False
fia-formula-2-championship_2025_melbourne_qualifying,21bd4adc-f209-4c2c-9e1a-eeac4b6a753f,2025,1,2,Q,Qualifying,2025-03-14T06:30:00Z,2025-03-14T07:00:00Z,False,False
fia-formula-2-championship_2025_melbourne_starting-grid,21bd4adc-f209-4c2c-9e1a-eeac4b6a753f,2025,1,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_melbourne_race,21bd4adc-f209-4c2c-9e1a-eeac4b6a753f,2025,1,4,Race,Race,2025-03-15T03:15:00Z,2025-03-15T04:05:00Z,True,False
