"raceId","year","round","positionDisplayOrder","positionNumber","positionText","constructorId","engineManufacturerId","points","positionsGained","championshipWon"
653,2000,7,7,7,"7","jaguar","cosworth",3,2,false
653,2000,7,8,8,"8","sauber","petronas",3,-1,false
653,2000,7,9,9,"9","arrows","supertec",1,-1,false
653,2000,7,10,10,"10","minardi","fondmetal",0,0,false
653,2000,7,11,11,"11","prost","peugeot",0,0,false
654,2000,8,1,1,"1","ferrari","ferrari",84,0,false
654,2000,8,2,2,"2","mclaren","mercedes",66,0,false
654,2000,8,3,3,"3","benetton","playlife",18,1,false
654,2000,8,4,4,"4","williams","bmw",15,-1,false
654,2000,8,5,5,"5","jordan","mugen-honda",10,0,false
654,2000,8,6,6,"6","bar","honda",6,0,false
654,2000,8,7,7,"7","jaguar","cosworth",3,0,false
654,2000,8,8,8,"8","sauber","petronas",3,0,false
654,2000,8,9,9,"9","arrows","supertec",3,0,false
654,2000,8,10,10,"10","minardi","fondmetal",0,0,false
654,2000,8,11,11,"11","prost","peugeot",0,0,false
655,2000,9,1,1,"1","ferrari","ferrari",88,0,false
655,2000,9,2,2,"2","mclaren","mercedes",82,0,false
655,2000,9,3,3,"3","benetton","playlife",18,0,false
655,2000,9,4,4,"4","williams","bmw",17,0,false
655,2000,9,5,5,"5","jordan","mugen-honda",11,0,false
655,2000,9,6,6,"6","bar","honda",9,0,false
655,2000,9,7,7,"7","jaguar","cosworth",3,0,false
655,2000,9,8,8,"8","sauber","petronas",3,0,false
655,2000,9,9,9,"9","arrows","supertec",3,0,false
655,2000,9,10,10,"10","minardi","fondmetal",0,0,false
655,2000,9,11,11,"11","prost","peugeot",0,0,false
656,2000,10,1,1,"1","ferrari","ferrari",92,0,false
656,2000,10,2,2,"2","mclaren","mercedes",88,0,false
656,2000,10,3,3,"3","williams","bmw",19,1,false
656,2000,10,4,4,"4","benetton","playlife",18,-1,false
656,2000,10,5,5,"5","bar","honda",12,1,false
656,2000,10,6,6,"6","jordan","mugen-honda",11,-1,false
656,2000,10,7,7,"7","sauber","petronas",4,1,false
656,2000,10,8,8,"8","jaguar","cosworth",3,-1,false
656,2000,10,9,9,"9","arrows","supertec",3,0,false
656,2000,10,10,10,"10","minardi","fondmetal",0,0,false
656,2000,10,11,11,"11","prost","peugeot",0,0,false
657,2000,11,1,1,"1","ferrari","ferrari",102,0,false
657,2000,11,2,2,"2","mclaren","mercedes",98,0,false
657,2000,11,3,3,"3","williams","bmw",22,0,false
657,2000,11,4,4,"4","benetton","playlife",18,0,false
657,2000,11,5,5,"5","bar","honda",12,0,false
657,2000,11,6,6,"6","jordan","mugen-honda",11,0,false
657,2000,11,7,7,"7","sauber","petronas",6,0,false
657,2000,11,8,8,"8","arrows","supertec",4,1,false
657,2000,11,9,9,"9","jaguar","cosworth",3,-1,false
657,2000,11,10,10,"10","minardi","fondmetal",0,0,false
657,2000,11,11,11,"11","prost","peugeot",0,0,false
658,2000,12,1,1,"1","mclaren","mercedes",112,1,false
658,2000,12,2,2,"2","ferrari","ferrari",111,-1,false
658,2000,12,3,3,"3","williams","bmw",24,0,false
658,2000,12,4,4,"4","benetton","playlife",18,0,false
658,2000,12,5,5,"5","jordan","mugen-honda",12,1,false
658,2000,12,6,6,"6","bar","honda",12,-1,false
658,2000,12,7,7,"7","sauber","petronas",6,0,false
658,2000,12,8,8,"8","arrows","supertec",4,0,false
658,2000,12,9,9,"9","jaguar","cosworth",3,0,false
658,2000,12,10,10,"10","minardi","fondmetal",0,0,false
658,2000,12,11,11,"11","prost","peugeot",0,0,false
659,2000,13,1,1,"1","mclaren","mercedes",125,0,false
659,2000,13,2,2,"2","ferrari","ferrari",117,0,false
659,2000,13,3,3,"3","williams","bmw",30,0,false
659,2000,13,4,4,"4","benetton","playlife",18,0,false
659,2000,13,5,5,"5","jordan","mugen-honda",13,0,false
659,2000,13,6,6,"6","bar","honda",12,0,false
659,2000,13,7,7,"7","sauber","petronas",6,0,false
659,2000,13,8,8,"8","arrows","supertec",4,0,false
659,2000,13,9,9,"9","jaguar","cosworth",3,0,false
659,2000,13,10,10,"10","minardi","fondmetal",0,0,false
659,2000,13,11,11,"11","prost","peugeot",0,0,false
660,2000,14,1,1,"1","mclaren","mercedes",131,0,false
660,2000,14,2,2,"2","ferrari","ferrari",127,0,false
660,2000,14,3,3,"3","williams","bmw",34,0,false
660,2000,14,4,4,"4","benetton","playlife",20,0,false
660,2000,14,5,5,"5","jordan","mugen-honda",13,0,false
660,2000,14,6,6,"6","bar","honda",13,0,false
660,2000,14,7,7,"7","arrows","supertec",7,1,false
660,2000,14,8,8,"8","sauber","petronas",6,-1,false
660,2000,14,9,9,"9","jaguar","cosworth",3,0,false
660,2000,14,10,10,"10","minardi","fondmetal",0,0,false
660,2000,14,11,11,"11","prost","peugeot",0,0,false
661,2000,15,1,1,"1","ferrari","ferrari",143,1,false
661,2000,15,2,2,"2","mclaren","mercedes",133,-1,false
661,2000,15,3,3,"3","williams","bmw",34,0,false
661,2000,15,4,4,"4","benetton","playlife",20,0,false
661,2000,15,5,5,"5","jordan","mugen-honda",17,0,false
661,2000,15,6,6,"6","bar","honda",17,0,false
661,2000,15,7,7,"7","arrows","supertec",7,0,false
661,2000,15,8,8,"8","sauber","petronas",6,0,false
661,2000,15,9,9,"9","jaguar","cosworth",3,0,false
661,2000,15,10,10,"10","minardi","fondmetal",0,0,false
661,2000,15,11,11,"11","prost","peugeot",0,0,false
662,2000,16,1,1,"1","ferrari","ferrari",156,0,false
662,2000,16,2,2,"2","mclaren","mercedes",143,0,false
662,2000,16,3,3,"3","williams","bmw",36,0,false
662,2000,16,4,4,"4","benetton","playlife",20,0,false
662,2000,16,5,5,"5","bar","honda",18,1,false
662,2000,16,6,6,"6","jordan","mugen-honda",17,-1,false
662,2000,16,7,7,"7","arrows","supertec",7,0,false
662,2000,16,8,8,"8","sauber","petronas",6,0,false
662,2000,16,9,9,"9","jaguar","cosworth",3,0,false
662,2000,16,10,10,"10","minardi","fondmetal",0,0,false
662,2000,16,11,11,"11","prost","peugeot",0,0,false
663,2000,17,1,1,"1","ferrari","ferrari",170,0,true
663,2000,17,2,2,"2","mclaren","mercedes",152,0,false
663,2000,17,3,3,"3","williams","bmw",36,0,false
663,2000,17,4,4,"4","benetton","playlife",20,0,false
663,2000,17,5,5,"5","bar","honda",20,0,false
663,2000,17,6,6,"6","jordan","mugen-honda",17,0,false
663,2000,17,7,7,"7","arrows","supertec",7,0,false
663,2000,17,8,8,"8","sauber","petronas",6,0,false
663,2000,17,9,9,"9","jaguar","cosworth",4,0,false
663,2000,17,10,10,"10","minardi","fondmetal",0,0,false
663,2000,17,11,11,"11","prost","peugeot",0,0,false
664,2001,1,1,1,"1","ferrari","ferrari",14,,false
664,2001,1,2,2,"2","mclaren","mercedes",6,,false
664,2001,1,3,3,"3","sauber","petronas",4,,false
664,2001,1,4,4,"4","jordan","honda",2,,false
664,2001,1,5,5,"5","bar","honda",0,,false
664,2001,1,6,6,"6","jaguar","cosworth",0,,false
664,2001,1,7,7,"7","prost","acer",0,,false
664,2001,1,8,8,"8","arrows","asiatech",0,,false
664,2001,1,9,9,"9","minardi","european",0,,false
664,2001,1,10,10,"10","benetton","renault",0,,false
665,2001,2,1,1,"1","ferrari","ferrari",30,0,false
665,2001,2,2,2,"2","mclaren","mercedes",11,0,false
665,2001,2,3,3,"3","jordan","honda",5,1,false
665,2001,2,4,4,"4","sauber","petronas",4,-1,false
665,2001,2,5,5,"5","williams","bmw",2,6,false
665,2001,2,6,6,"6","arrows","asiatech",0,2,false
665,2001,2,7,7,"7","bar","honda",0,-2,false
665,2001,2,8,8,"8","jaguar","cosworth",0,-2,false
665,2001,2,9,9,"9","prost","acer",0,-2,false
665,2001,2,10,10,"10","benetton","renault",0,0,false
665,2001,2,11,11,"11","minardi","european",0,-2,false
666,2001,3,1,1,"1","ferrari","ferrari",36,0,false
666,2001,3,2,2,"2","mclaren","mercedes",21,0,false
666,2001,3,3,3,"3","sauber","petronas",8,1,false
666,2001,3,4,4,"4","jordan","honda",7,-1,false
666,2001,3,5,5,"5","bar","honda",3,2,false
666,2001,3,6,6,"6","williams","bmw",2,-1,false
666,2001,3,7,7,"7","benetton","renault",1,3,false
666,2001,3,8,8,"8","arrows","asiatech",0,-2,false
666,2001,3,9,9,"9","prost","acer",0,0,false
666,2001,3,10,10,"10","jaguar","cosworth",0,-2,false
666,2001,3,11,11,"11","minardi","european",0,0,false
667,2001,4,1,1,"1","ferrari","ferrari",40,0,false
667,2001,4,2,2,"2","mclaren","mercedes",30,0,false
667,2001,4,3,3,"3","williams","bmw",12,3,false
667,2001,4,4,4,"4","jordan","honda",10,0,false
667,2001,4,5,5,"5","sauber","petronas",8,-2,false
667,2001,4,6,6,"6","bar","honda",3,-1,false
667,2001,4,7,7,"7","benetton","renault",1,0,false
667,2001,4,8,8,"8","arrows","asiatech",0,0,false
667,2001,4,9,9,"9","prost","acer",0,0,false
667,2001,4,10,10,"10","jaguar","cosworth",0,0,false
667,2001,4,11,11,"11","minardi","european",0,0,false
668,2001,5,1,1,"1","ferrari","ferrari",50,0,false
668,2001,5,2,2,"2","mclaren","mercedes",32,0,false
668,2001,5,3,3,"3","williams","bmw",18,0,false
668,2001,5,4,4,"4","jordan","honda",13,0,false
668,2001,5,5,5,"5","sauber","petronas",9,0,false
668,2001,5,6,6,"6","bar","honda",7,0,false
668,2001,5,7,7,"7","benetton","renault",1,0,false
668,2001,5,8,8,"8","arrows","asiatech",0,0,false
668,2001,5,9,9,"9","prost","acer",0,0,false
668,2001,5,10,10,"10","jaguar","cosworth",0,0,false
668,2001,5,11,11,"11","minardi","european",0,0,false
669,2001,6,1,1,"1","ferrari","ferrari",60,0,false
669,2001,6,2,2,"2","mclaren","mercedes",42,0,false
669,2001,6,3,3,"3","williams","bmw",18,0,false
669,2001,6,4,4,"4","jordan","honda",13,0,false
669,2001,6,5,5,"5","sauber","petronas",12,0,false
669,2001,6,6,6,"6","bar","honda",9,0,false
669,2001,6,7,7,"7","arrows","asiatech",1,1,false
669,2001,6,8,8,"8","benetton","renault",1,-1,false
669,2001,6,9,9,"9","jaguar","cosworth",0,1,false
669,2001,6,10,10,"10","prost","acer",0,-1,false
669,2001,6,11,11,"11","minardi","european",0,0,false
670,2001,7,1,1,"1","ferrari","ferrari",76,0,false
670,2001,7,2,2,"2","mclaren","mercedes",44,0,false
670,2001,7,3,3,"3","williams","bmw",18,0,false
670,2001,7,4,4,"4","jordan","honda",13,0,false
670,2001,7,5,5,"5","bar","honda",12,1,false
670,2001,7,6,6,"6","sauber","petronas",12,-1,false
670,2001,7,7,7,"7","jaguar","cosworth",4,2,false
670,2001,7,8,8,"8","arrows","asiatech",1,-1,false
670,2001,7,9,9,"9","benetton","renault",1,-1,false
670,2001,7,10,10,"10","prost","acer",1,0,false
670,2001,7,11,11,"11","minardi","european",0,0,false
671,2001,8,1,1,"1","ferrari","ferrari",82,0,false
671,2001,8,2,2,"2","mclaren","mercedes",48,0,false
671,2001,8,3,3,"3","williams","bmw",28,0,false
671,2001,8,4,4,"4","sauber","petronas",15,2,false
671,2001,8,5,5,"5","jordan","honda",13,-1,false
671,2001,8,6,6,"6","bar","honda",12,-1,false
671,2001,8,7,7,"7","jaguar","cosworth",5,0,false
671,2001,8,8,8,"8","prost","acer",3,2,false
671,2001,8,9,9,"9","arrows","asiatech",1,-1,false
671,2001,8,10,10,"10","benetton","renault",1,-1,false
671,2001,8,11,11,"11","minardi","european",0,0,false
672,2001,9,1,1,"1","ferrari","ferrari",94,0,false
672,2001,9,2,2,"2","mclaren","mercedes",53,0,false
672,2001,9,3,3,"3","williams","bmw",37,0,false
672,2001,9,4,4,"4","sauber","petronas",15,0,false
672,2001,9,5,5,"5","jordan","honda",13,0,false
672,2001,9,6,6,"6","bar","honda",12,0,false
672,2001,9,7,7,"7","jaguar","cosworth",5,0,false
672,2001,9,8,8,"8","prost","acer",3,0,false
672,2001,9,9,9,"9","arrows","asiatech",1,0,false
672,2001,9,10,10,"10","benetton","renault",1,0,false
672,2001,9,11,11,"11","minardi","european",0,0,false
673,2001,10,1,1,"1","ferrari","ferrari",108,0,false
673,2001,10,2,2,"2","mclaren","mercedes",56,0,false
673,2001,10,3,3,"3","williams","bmw",43,0,false
673,2001,10,4,4,"4","sauber","petronas",16,0,false
673,2001,10,5,5,"5","jordan","honda",15,0,false
673,2001,10,6,6,"6","bar","honda",12,0,false
673,2001,10,7,7,"7","jaguar","cosworth",5,0,false
673,2001,10,8,8,"8","prost","acer",3,0,false
673,2001,10,9,9,"9","arrows","asiatech",1,0,false
673,2001,10,10,10,"10","benetton","renault",1,0,false
673,2001,10,11,11,"11","minardi","european",0,0,false
674,2001,11,1,1,"1","ferrari","ferrari",118,0,false
674,2001,11,2,2,"2","mclaren","mercedes",66,0,false
674,2001,11,3,3,"3","williams","bmw",46,0,false
674,2001,11,4,4,"4","sauber","petronas",19,0,false
674,2001,11,5,5,"5","jordan","honda",15,0,false
674,2001,11,6,6,"6","bar","honda",12,0,false
674,2001,11,7,7,"7","jaguar","cosworth",5,0,false
674,2001,11,8,8,"8","prost","acer",3,0,false
674,2001,11,9,9,"9","arrows","asiatech",1,0,false
674,2001,11,10,10,"10","benetton","renault",1,0,false
674,2001,11,11,11,"11","minardi","european",0,0,false
675,2001,12,1,1,"1","ferrari","ferrari",124,0,false
675,2001,12,2,2,"2","mclaren","mercedes",66,0,false
675,2001,12,3,3,"3","williams","bmw",56,0,false
675,2001,12,4,4,"4","sauber","petronas",19,0,false
675,2001,12,5,5,"5","bar","honda",16,1,false
675,2001,12,6,6,"6","jordan","honda",15,-1,false
675,2001,12,7,7,"7","benetton","renault",6,3,false
675,2001,12,8,8,"8","jaguar","cosworth",5,-1,false
675,2001,12,9,9,"9","prost","acer",4,-1,false
675,2001,12,10,10,"10","arrows","asiatech",1,-1,false
675,2001,12,11,11,"11","minardi","european",0,0,false
676,2001,13,1,1,"1","ferrari","ferrari",140,0,true
676,2001,13,2,2,"2","mclaren","mercedes",72,0,false
676,2001,13,3,3,"3","williams","bmw",59,0,false
676,2001,13,4,4,"4","sauber","petronas",20,0,false
676,2001,13,5,5,"5","bar","honda",16,0,false
676,2001,13,6,6,"6","jordan","honda",15,0,false
676,2001,13,7,7,"7","benetton","renault",6,0,false
676,2001,13,8,8,"8","jaguar","cosworth",5,0,false
676,2001,13,9,9,"9","prost","acer",4,0,false
676,2001,13,10,10,"10","arrows","asiatech",1,0,false
676,2001,13,11,11,"11","minardi","european",0,0,false
677,2001,14,1,1,"1","ferrari","ferrari",152,0,true
677,2001,14,2,2,"2","mclaren","mercedes",81,0,false
677,2001,14,3,3,"3","williams","bmw",59,0,false
677,2001,14,4,4,"4","sauber","petronas",20,0,false
677,2001,14,5,5,"5","bar","honda",16,0,false
677,2001,14,6,6,"6","jordan","honda",16,0,false
677,2001,14,7,7,"7","benetton","renault",10,0,false
677,2001,14,8,8,"8","jaguar","cosworth",5,0,false
677,2001,14,9,9,"9","prost","acer",4,0,false
677,2001,14,10,10,"10","arrows","asiatech",1,0,false
677,2001,14,11,11,"11","minardi","european",0,0,false
678,2001,15,1,1,"1","ferrari","ferrari",161,0,true
678,2001,15,2,2,"2","mclaren","mercedes",81,0,false
678,2001,15,3,3,"3","williams","bmw",73,0,false
678,2001,15,4,4,"4","sauber","petronas",20,0,false
678,2001,15,5,5,"5","bar","honda",17,0,false
678,2001,15,6,6,"6","jordan","honda",16,0,false
678,2001,15,7,7,"7","benetton","renault",10,0,false
678,2001,15,8,8,"8","jaguar","cosworth",7,0,false
678,2001,15,9,9,"9","prost","acer",4,0,false
678,2001,15,10,10,"10","arrows","asiatech",1,0,false
678,2001,15,11,11,"11","minardi","european",0,0,false
679,2001,16,1,1,"1","ferrari","ferrari",167,0,true
679,2001,16,2,2,"2","mclaren","mercedes",95,0,false
679,2001,16,3,3,"3","williams","bmw",73,0,false
679,2001,16,4,4,"4","sauber","petronas",21,0,false
679,2001,16,5,5,"5","jordan","honda",19,1,false
679,2001,16,6,6,"6","bar","honda",17,-1,false
679,2001,16,7,7,"7","benetton","renault",10,0,false
679,2001,16,8,8,"8","jaguar","cosworth",9,0,false
679,2001,16,9,9,"9","prost","acer",4,0,false
679,2001,16,10,10,"10","arrows","asiatech",1,0,false
679,2001,16,11,11,"11","minardi","european",0,0,false
680,2001,17,1,1,"1","ferrari","ferrari",179,0,true
680,2001,17,2,2,"2","mclaren","mercedes",102,0,false
680,2001,17,3,3,"3","williams","bmw",80,0,false
680,2001,17,4,4,"4","sauber","petronas",21,0,false
680,2001,17,5,5,"5","jordan","honda",19,0,false
680,2001,17,6,6,"6","bar","honda",17,0,false
680,2001,17,7,7,"7","benetton","renault",10,0,false
680,2001,17,8,8,"8","jaguar","cosworth",9,0,false
680,2001,17,9,9,"9","prost","acer",4,0,false
680,2001,17,10,10,"10","arrows","asiatech",1,0,false
680,2001,17,11,11,"11","minardi","european",0,0,false
681,2002,1,1,1,"1","ferrari","ferrari",10,,false
681,2002,1,2,2,"2","williams","bmw",6,,false
681,2002,1,3,3,"3","mclaren","mercedes",4,,false
681,2002,1,4,4,"4","jaguar","cosworth",3,,false
681,2002,1,5,5,"5","minardi","asiatech",2,,false
681,2002,1,6,6,"6","toyota","toyota",1,,false
682,2002,2,1,1,"1","williams","bmw",22,1,false
682,2002,2,2,2,"2","ferrari","ferrari",14,-1,false
682,2002,2,3,3,"3","mclaren","mercedes",4,0,false
682,2002,2,4,4,"4","jaguar","cosworth",3,0,false
682,2002,2,5,5,"5","renault","renault",3,2,false
682,2002,2,6,6,"6","sauber","petronas",3,1,false
682,2002,2,7,7,"7","minardi","asiatech",2,-2,false
682,2002,2,8,8,"8","toyota","toyota",1,-2,false
682,2002,2,9,9,"9","bar","honda",0,-2,false
682,2002,2,10,10,"10","jordan","honda",0,-3,false
682,2002,2,11,11,"11","arrows","cosworth",0,-4,false
683,2002,3,1,1,"1","williams","bmw",30,0,false
683,2002,3,2,2,"2","ferrari","ferrari",24,0,false
683,2002,3,3,3,"3","mclaren","mercedes",8,0,false
683,2002,3,4,4,"4","renault","renault",6,1,false
683,2002,3,5,5,"5","jaguar","cosworth",3,-1,false
683,2002,3,6,6,"6","sauber","petronas",3,0,false
683,2002,3,7,7,"7","minardi","asiatech",2,0,false
683,2002,3,8,8,"8","toyota","toyota",2,0,false
683,2002,3,9,9,"9","bar","honda",0,0,false
683,2002,3,10,10,"10","jordan","honda",0,0,false
683,2002,3,11,11,"11","arrows","cosworth",0,0,false
684,2002,4,1,1,"1","ferrari","ferrari",40,1,false
684,2002,4,2,2,"2","williams","bmw",37,-1,false
684,2002,4,3,3,"3","mclaren","mercedes",9,0,false
684,2002,4,4,4,"4","renault","renault",8,0,false
684,2002,4,5,5,"5","jaguar","cosworth",3,0,false
684,2002,4,6,6,"6","sauber","petronas",3,0,false
684,2002,4,7,7,"7","minardi","asiatech",2,0,false
684,2002,4,8,8,"8","toyota","toyota",2,0,false
684,2002,4,9,9,"9","bar","honda",0,0,false
684,2002,4,10,10,"10","jordan","honda",0,0,false
684,2002,4,11,11,"11","arrows","cosworth",0,0,false
685,2002,5,1,1,"1","ferrari","ferrari",50,0,false
685,2002,5,2,2,"2","williams","bmw",43,0,false
685,2002,5,3,3,"3","mclaren","mercedes",13,0,false
685,2002,5,4,4,"4","renault","renault",8,0,false
685,2002,5,5,5,"5","sauber","petronas",8,1,false
685,2002,5,6,6,"6","jaguar","cosworth",3,-1,false
685,2002,5,7,7,"7","minardi","asiatech",2,0,false
685,2002,5,8,8,"8","toyota","toyota",2,0,false
685,2002,5,9,9,"9","arrows","cosworth",1,2,false
685,2002,5,10,10,"10","bar","honda",0,-1,false
685,2002,5,11,11,"11","jordan","honda",0,-1,false
686,2002,6,1,1,"1","ferrari","ferrari",66,0,false
686,2002,6,2,2,"2","williams","bmw",50,0,false
686,2002,6,3,3,"3","mclaren","mercedes",14,0,false
686,2002,6,4,4,"4","renault","renault",8,0,false
686,2002,6,5,5,"5","sauber","petronas",8,0,false
686,2002,6,6,6,"6","jaguar","cosworth",3,0,false
686,2002,6,7,7,"7","minardi","asiatech",2,0,false
686,2002,6,8,8,"8","jordan","honda",2,3,false
686,2002,6,9,9,"9","toyota","toyota",2,-1,false
686,2002,6,10,10,"10","arrows","cosworth",1,-1,false
686,2002,6,11,11,"11","bar","honda",0,-1,false
687,2002,7,1,1,"1","ferrari","ferrari",72,0,false
687,2002,7,2,2,"2","williams","bmw",54,0,false
687,2002,7,3,3,"3","mclaren","mercedes",24,0,false
687,2002,7,4,4,"4","renault","renault",11,0,false
687,2002,7,5,5,"5","sauber","petronas",8,0,false
687,2002,7,6,6,"6","jordan","honda",4,2,false
687,2002,7,7,7,"7","jaguar","cosworth",3,-1,false
687,2002,7,8,8,"8","minardi","asiatech",2,-1,false
687,2002,7,9,9,"9","toyota","toyota",2,0,false
687,2002,7,10,10,"10","arrows","cosworth",2,0,false
687,2002,7,11,11,"11","bar","honda",0,0,false
688,2002,8,1,1,"1","ferrari","ferrari",86,0,false
688,2002,8,2,2,"2","williams","bmw",54,0,false
688,2002,8,3,3,"3","mclaren","mercedes",33,0,false
688,2002,8,4,4,"4","renault","renault",12,0,false
688,2002,8,5,5,"5","sauber","petronas",8,0,false
688,2002,8,6,6,"6","jordan","honda",6,0,false
688,2002,8,7,7,"7","jaguar","cosworth",3,0,false
688,2002,8,8,8,"8","minardi","asiatech",2,0,false
688,2002,8,9,9,"9","toyota","toyota",2,0,false
688,2002,8,10,10,"10","arrows","cosworth",2,0,false
688,2002,8,11,11,"11","bar","honda",0,0,false
689,2002,9,1,1,"1","ferrari","ferrari",102,0,false
689,2002,9,2,2,"2","williams","bmw",57,0,false
689,2002,9,3,3,"3","mclaren","mercedes",37,0,false
689,2002,9,4,4,"4","renault","renault",14,0,false
689,2002,9,5,5,"5","sauber","petronas",9,0,false
689,2002,9,6,6,"6","jordan","honda",6,0,false
689,2002,9,7,7,"7","jaguar","cosworth",3,0,false
689,2002,9,8,8,"8","minardi","asiatech",2,0,false
689,2002,9,9,9,"9","toyota","toyota",2,0,false
689,2002,9,10,10,"10","arrows","cosworth",2,0,false
689,2002,9,11,11,"11","bar","honda",0,0,false
690,2002,10,1,1,"1","ferrari","ferrari",118,0,false
690,2002,10,2,2,"2","williams","bmw",61,0,false
690,2002,10,3,3,"3","mclaren","mercedes",37,0,false
690,2002,10,4,4,"4","renault","renault",14,0,false
690,2002,10,5,5,"5","sauber","petronas",10,0,false
690,2002,10,6,6,"6","jordan","honda",6,0,false
690,2002,10,7,7,"7","bar","honda",5,4,false
690,2002,10,8,8,"8","jaguar","cosworth",3,-1,false
690,2002,10,9,9,"9","minardi","asiatech",2,-1,false
690,2002,10,10,10,"10","toyota","toyota",2,-1,false
690,2002,10,11,11,"11","arrows","cosworth",2,-1,false
691,2002,11,1,1,"1","ferrari","ferrari",128,0,false
691,2002,11,2,2,"2","williams","bmw",66,0,false
691,2002,11,3,3,"3","mclaren","mercedes",47,0,false
691,2002,11,4,4,"4","renault","renault",15,0,false
691,2002,11,5,5,"5","sauber","petronas",10,0,false
691,2002,11,6,6,"6","jordan","honda",6,0,false
691,2002,11,7,7,"7","bar","honda",5,0,false
691,2002,11,8,8,"8","jaguar","cosworth",3,0,false
691,2002,11,9,9,"9","minardi","asiatech",2,0,false
691,2002,11,10,10,"10","toyota","toyota",2,0,false
691,2002,11,11,11,"11","arrows","cosworth",2,0,false
692,2002,12,1,1,"1","ferrari","ferrari",141,0,false
692,2002,12,2,2,"2","williams","bmw",76,0,false
692,2002,12,3,3,"3","mclaren","mercedes",49,0,false
692,2002,12,4,4,"4","renault","renault",15,0,false
692,2002,12,5,5,"5","sauber","petronas",11,0,false
692,2002,12,6,6,"6","jordan","honda",6,0,false
692,2002,12,7,7,"7","bar","honda",5,0,false
692,2002,12,8,8,"8","jaguar","cosworth",3,0,false
692,2002,12,9,9,"9","minardi","asiatech",2,0,false
692,2002,12,10,10,"10","toyota","toyota",2,0,false
692,2002,12,11,11,"11","arrows","cosworth",2,0,false
693,2002,13,1,1,"1","ferrari","ferrari",157,0,true
693,2002,13,2,2,"2","williams","bmw",80,0,false
693,2002,13,3,3,"3","mclaren","mercedes",54,0,false
693,2002,13,4,4,"4","renault","renault",15,0,false
693,2002,13,5,5,"5","sauber","petronas",11,0,false
693,2002,13,6,6,"6","jordan","honda",7,0,false
693,2002,13,7,7,"7","bar","honda",5,0,false
693,2002,13,8,8,"8","jaguar","cosworth",3,0,false
693,2002,13,9,9,"9","minardi","asiatech",2,0,false
693,2002,13,10,10,"10","toyota","toyota",2,0,false
693,2002,13,11,11,"11","arrows","cosworth",2,0,false
694,2002,14,1,1,"1","ferrari","ferrari",173,0,true
694,2002,14,2,2,"2","williams","bmw",86,0,false
694,2002,14,3,3,"3","mclaren","mercedes",57,0,false
694,2002,14,4,4,"4","renault","renault",15,0,false
694,2002,14,5,5,"5","sauber","petronas",11,0,false
694,2002,14,6,6,"6","jordan","honda",7,0,false
694,2002,14,7,7,"7","bar","honda",5,0,false
694,2002,14,8,8,"8","jaguar","cosworth",4,0,false
694,2002,14,9,9,"9","minardi","asiatech",2,0,false
694,2002,14,10,10,"10","toyota","toyota",2,0,false
694,2002,14,11,11,"11","arrows","cosworth",2,0,false
695,2002,15,1,1,"1","ferrari","ferrari",189,0,true
695,2002,15,2,2,"2","williams","bmw",86,0,false
695,2002,15,3,3,"3","mclaren","mercedes",57,0,false
695,2002,15,4,4,"4","renault","renault",20,0,false
695,2002,15,5,5,"5","sauber","petronas",11,0,false
695,2002,15,6,6,"6","jaguar","cosworth",8,2,false
695,2002,15,7,7,"7","jordan","honda",7,-1,false
695,2002,15,8,8,"8","bar","honda",6,-1,false
695,2002,15,9,9,"9","minardi","asiatech",2,0,false
695,2002,15,10,10,"10","toyota","toyota",2,0,false
695,2002,15,11,11,"11","arrows","cosworth",2,0,false
696,2002,16,1,1,"1","ferrari","ferrari",205,0,true
696,2002,16,2,2,"2","williams","bmw",89,0,false
696,2002,16,3,3,"3","mclaren","mercedes",61,0,false
696,2002,16,4,4,"4","renault","renault",22,0,false
696,2002,16,5,5,"5","sauber","petronas",11,0,false
696,2002,16,6,6,"6","jaguar","cosworth",8,0,false
696,2002,16,7,7,"7","bar","honda",7,1,false
696,2002,16,8,8,"8","jordan","honda",7,-1,false
696,2002,16,9,9,"9","minardi","asiatech",2,0,false
696,2002,16,10,10,"10","toyota","toyota",2,0,false
696,2002,16,11,11,"11","arrows","cosworth",2,0,false
697,2002,17,1,1,"1","ferrari","ferrari",221,0,true
697,2002,17,2,2,"2","williams","bmw",92,0,false
697,2002,17,3,3,"3","mclaren","mercedes",65,0,false
697,2002,17,4,4,"4","renault","renault",23,0,false
697,2002,17,5,5,"5","sauber","petronas",11,0,false
697,2002,17,6,6,"6","jordan","honda",9,2,false
697,2002,17,7,7,"7","jaguar","cosworth",8,-1,false
697,2002,17,8,8,"8","bar","honda",7,-1,false
697,2002,17,9,9,"9","minardi","asiatech",2,0,false
697,2002,17,10,10,"10","toyota","toyota",2,0,false
697,2002,17,11,11,"11","arrows","cosworth",2,0,false
698,2003,1,1,1,"1","mclaren","mercedes",16,,false
698,2003,1,2,2,"2","williams","bmw",9,,false
698,2003,1,3,3,"3","renault","renault",6,,false
698,2003,1,4,4,"4","ferrari","ferrari",5,,false
698,2003,1,5,5,"5","sauber","petronas",3,,false
698,2003,1,6,6,"6","bar","honda",0,,false
698,2003,1,7,7,"7","minardi","cosworth",0,,false
698,2003,1,8,8,"8","jordan","ford",0,,false
698,2003,1,9,9,"9","jaguar","cosworth",0,,false
699,2003,2,1,1,"1","mclaren","mercedes",26,0,false
