raceId,year,round,driverNumber,driverId,constructorId,chassisId,engineId
8ff399c5-3c85-4cc8-92d9-03b689353a1c,2019,5,20,giuliano-alesi,trident-motorsport,Dallara F2 2018,Mecachrome F2
8ff399c5-3c85-4cc8-92d9-03b689353a1c,2019,5,21,ralph-boschung,trident-motorsport,Dallara F2 2018,Mecachrome F2
8ff399c5-3c85-4cc8-92d9-03b689353a1c,2019,5,7,zhou-guanyu,virtuosi-racing,Dallara F2 2018,Mecachrome F2
8ff399c5-3c85-4cc8-92d9-03b689353a1c,2019,5,8,luca-ghiotto,virtuosi-racing,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,3,nikita-mazepin,art-grand-prix,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,4,nyck-de-vries,art-grand-prix,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,18,tatiana-calderon,arden-international,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,19,anthoine-hubert,arden-international,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,14,arjun-maini,campos-racing,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,15,jack-aitken,campos-racing,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,1,louis-deletraz,carlin,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,2,nobuharu-matsushita,carlin,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,5,sergio-sette-camara,dams,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,6,nicholas-latifi,dams,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,16,jordan-king,mp-motorsport,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,17,pato-o-ward,mp-motorsport,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,9,mick-schumacher,prema-racing,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,10,sean-gelael,prema-racing,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,11,callum-ilott,sauber-junior-team-by-charouz,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,12,juan-manuel-correa,sauber-junior-team-by-charouz,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,20,giuliano-alesi,trident-motorsport,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,21,ryan-tveter,trident-motorsport,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,7,zhou-guanyu,virtuosi-racing,Dallara F2 2018,Mecachrome F2
a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,8,luca-ghiotto,virtuosi-racing,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,3,nikita-mazepin,art-grand-prix,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,4,nyck-de-vries,art-grand-prix,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,18,tatiana-calderon,arden-international,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,19,anthoine-hubert,arden-international,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,14,arjun-maini,campos-racing,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,15,jack-aitken,campos-racing,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,1,louis-deletraz,carlin,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,2,nobuharu-matsushita,carlin,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,5,sergio-sette-camara,dams,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,6,nicholas-latifi,dams,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,16,jordan-king,mp-motorsport,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,17,mahaveer-raghunathan,mp-motorsport,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,9,mick-schumacher,prema-racing,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,11,callum-ilott,sauber-junior-team-by-charouz,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,12,juan-manuel-correa,sauber-junior-team-by-charouz,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,20,giuliano-alesi,trident-motorsport,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,21,dorian-boccolacci,trident-motorsport,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,7,zhou-guanyu,virtuosi-racing,Dallara F2 2018,Mecachrome F2
e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,8,luca-ghiotto,virtuosi-racing,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,3,nikita-mazepin,art-grand-prix,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,4,nyck-de-vries,art-grand-prix,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,18,tatiana-calderon,arden-international,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,19,anthoine-hubert,arden-international,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,14,arjun-maini,campos-racing,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,15,jack-aitken,campos-racing,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,1,louis-deletraz,carlin,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,2,nobuharu-matsushita,carlin,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,5,sergio-sette-camara,dams,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,6,nicholas-latifi,dams,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,16,jordan-king,mp-motorsport,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,17,mahaveer-raghunathan,mp-motorsport,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,9,mick-schumacher,prema-racing,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,10,sean-gelael,prema-racing,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,11,callum-ilott,sauber-junior-team-by-charouz,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,12,juan-manuel-correa,sauber-junior-team-by-charouz,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,20,giuliano-alesi,trident-motorsport,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,21,ralph-boschung,trident-motorsport,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,7,zhou-guanyu,virtuosi-racing,Dallara F2 2018,Mecachrome F2
fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,8,luca-ghiotto,virtuosi-racing,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,3,nikita-mazepin,art-grand-prix,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,4,nyck-de-vries,art-grand-prix,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,18,tatiana-calderon,arden-international,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,19,anthoine-hubert,arden-international,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,14,marino-sato,campos-racing,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,15,jack-aitken,campos-racing,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,1,louis-deletraz,carlin,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,2,nobuharu-matsushita,carlin,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,5,sergio-sette-camara,dams,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,6,nicholas-latifi,dams,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,16,jordan-king,mp-motorsport,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,17,mahaveer-raghunathan,mp-motorsport,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,9,mick-schumacher,prema-racing,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,10,sean-gelael,prema-racing,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,11,callum-ilott,sauber-junior-team-by-charouz,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,12,juan-manuel-correa,sauber-junior-team-by-charouz,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,20,giuliano-alesi,trident-motorsport,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,21,ralph-boschung,trident-motorsport,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,7,zhou-guanyu,virtuosi-racing,Dallara F2 2018,Mecachrome F2
3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,8,luca-ghiotto,virtuosi-racing,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,3,nikita-mazepin,art-grand-prix,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,4,nyck-de-vries,art-grand-prix,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,18,tatiana-calderon,arden-international,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,14,marino-sato,campos-racing,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,15,jack-aitken,campos-racing,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,1,louis-deletraz,carlin,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,2,nobuharu-matsushita,carlin,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,5,sergio-sette-camara,dams,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,6,nicholas-latifi,dams,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,16,jordan-king,mp-motorsport,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,17,mahaveer-raghunathan,mp-motorsport,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,9,mick-schumacher,prema-racing,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,10,sean-gelael,prema-racing,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,11,callum-ilott,sauber-junior-team-by-charouz,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,20,giuliano-alesi,trident-motorsport,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,7,zhou-guanyu,virtuosi-racing,Dallara F2 2018,Mecachrome F2
c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,8,luca-ghiotto,virtuosi-racing,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,3,nikita-mazepin,art-grand-prix,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,4,nyck-de-vries,art-grand-prix,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,18,tatiana-calderon,arden-international,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,22,artem-markelov,arden-international,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,14,marino-sato,campos-racing,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,15,jack-aitken,campos-racing,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,1,louis-deletraz,carlin,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,2,nobuharu-matsushita,carlin,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,5,sergio-sette-camara,dams,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,6,nicholas-latifi,dams,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,16,jordan-king,mp-motorsport,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,17,mahaveer-raghunathan,mp-motorsport,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,9,mick-schumacher,prema-racing,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,10,sean-gelael,prema-racing,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,11,callum-ilott,sauber-junior-team-by-charouz,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,12,matevos-isaakyan,sauber-junior-team-by-charouz,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,20,giuliano-alesi,trident-motorsport,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,21,ralph-boschung,trident-motorsport,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,7,zhou-guanyu,virtuosi-racing,Dallara F2 2018,Mecachrome F2
d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,8,luca-ghiotto,virtuosi-racing,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,3,nikita-mazepin,art-grand-prix,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,4,nyck-de-vries,art-grand-prix,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,18,tatiana-calderon,arden-international,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,22,artem-markelov,arden-international,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,14,marino-sato,campos-racing,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,15,jack-aitken,campos-racing,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,1,louis-deletraz,carlin,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,2,nobuharu-matsushita,carlin,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,5,sergio-sette-camara,dams,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,6,nicholas-latifi,dams,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,16,jordan-king,mp-motorsport,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,17,mahaveer-raghunathan,mp-motorsport,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,9,mick-schumacher,prema-racing,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,10,sean-gelael,prema-racing,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,11,callum-ilott,sauber-junior-team-by-charouz,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,12,matevos-isaakyan,sauber-junior-team-by-charouz,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,20,giuliano-alesi,trident-motorsport,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,21,christian-lundgaard,trident-motorsport,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,7,zhou-guanyu,virtuosi-racing,Dallara F2 2018,Mecachrome F2
463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,8,luca-ghiotto,virtuosi-racing,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,5,marcus-armstrong,art-grand-prix,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,6,christian-lundgaard,art-grand-prix,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,16,artem-markelov,hwa,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,17,giuliano-alesi,hwa,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,9,jack-aitken,campos-racing,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,10,guilherme-samaia,campos-racing,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,7,yuki-tsunoda,carlin,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,8,jehan-daruvala,carlin,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,11,louis-deletraz,charouz-racing-system,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,12,pedro-piquet,charouz-racing-system,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,1,sean-gelael,dams,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,2,daniel-ticktum,dams,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,24,nikita-mazepin,hitech-racing,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,25,luca-ghiotto,hitech-racing,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,14,nobuharu-matsushita,mp-motorsport,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,15,felipe-drugovich,mp-motorsport,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,20,mick-schumacher,prema-racing,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,21,robert-shwartzman,prema-racing,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,22,roy-nissany,trident-motorsport,Dallara F2 2018,Mecachrome F2
da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,23,marino-sato,trident-motorsport,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,5,marcus-armstrong,art-grand-prix,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,6,christian-lundgaard,art-grand-prix,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,16,artem-markelov,hwa,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,17,giuliano-alesi,hwa,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,9,jack-aitken,campos-racing,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,10,guilherme-samaia,campos-racing,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,7,yuki-tsunoda,carlin,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,8,jehan-daruvala,carlin,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,11,louis-deletraz,charouz-racing-system,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,12,pedro-piquet,charouz-racing-system,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,1,sean-gelael,dams,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,2,daniel-ticktum,dams,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,24,nikita-mazepin,hitech-racing,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,25,luca-ghiotto,hitech-racing,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,14,nobuharu-matsushita,mp-motorsport,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,15,felipe-drugovich,mp-motorsport,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,20,mick-schumacher,prema-racing,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,21,robert-shwartzman,prema-racing,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,22,roy-nissany,trident-motorsport,Dallara F2 2018,Mecachrome F2
c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,23,marino-sato,trident-motorsport,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,5,marcus-armstrong,art-grand-prix,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,6,christian-lundgaard,art-grand-prix,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,16,artem-markelov,hwa,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,17,giuliano-alesi,hwa,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,9,jack-aitken,campos-racing,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,10,guilherme-samaia,campos-racing,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,7,yuki-tsunoda,carlin,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,8,jehan-daruvala,carlin,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,11,louis-deletraz,charouz-racing-system,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,12,pedro-piquet,charouz-racing-system,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,1,sean-gelael,dams,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,2,daniel-ticktum,dams,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,24,nikita-mazepin,hitech-racing,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,25,luca-ghiotto,hitech-racing,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,14,nobuharu-matsushita,mp-motorsport,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,15,felipe-drugovich,mp-motorsport,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,20,mick-schumacher,prema-racing,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,21,robert-shwartzman,prema-racing,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,22,roy-nissany,trident-motorsport,Dallara F2 2018,Mecachrome F2
d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,23,marino-sato,trident-motorsport,Dallara F2 2018,Mecachrome F2
835cc41b-f3ee-4205-ae0f-30c82ac651ad,2020,4,5,marcus-armstrong,art-grand-prix,Dallara F2 2018,Mecachrome F2
835cc41b-f3ee-4205-ae0f-30c82ac651ad,2020,4,6,christian-lundgaard,art-grand-prix,Dallara F2 2018,Mecachrome F2
