raceId,seasonKey,year,round,driverNumber,driverId,constructorId,chassisId,engineId
fe-2023-24-r11-shanghai,2023-24,2024,11,21,nyck-de-vries,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r11-shanghai,2023-24,2024,11,16,sebastien-buemi,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r11-shanghai,2023-24,2024,11,2,stoffel-vandoorne,ds-penske,spark-gen3,ds-e-tense-fe23
fe-2023-24-r11-shanghai,2023-24,2024,11,11,lucas-di-grassi,abt-cupra-formula-e-team,spark-gen3,mahindra-m10electro
fe-2023-24-r11-shanghai,2023-24,2024,11,23,sacha-fenestraz,nissan-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r11-shanghai,2023-24,2024,11,4,robin-frijns,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r11-shanghai,2023-24,2024,11,3,sergio-sette-camara,ert-formula-e-team,spark-gen3,ert-x24
fe-2023-24-r11-shanghai,2023-24,2024,11,17,norman-nato,andretti-formula-e,spark-gen3,porsche-99x-electric
fe-2023-24-r11-shanghai,2023-24,2024,11,51,nico-muller,abt-cupra-formula-e-team,spark-gen3,mahindra-m10electro
fe-2023-24-r11-shanghai,2023-24,2024,11,5,jake-hughes,neom-mclaren-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r11-shanghai,2023-24,2024,11,8,sam-bird,neom-mclaren-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r11-shanghai,2023-24,2024,11,13,antonio-felix-da-costa,tag-heuer-porsche-formula-e-team,spark-gen3,porsche-99x-electric
fe-2023-24-r11-shanghai,2023-24,2024,11,18,jehan-daruvala,maserati-msg-racing,spark-gen3,maserati-tipo-folgore
fe-2023-24-r11-shanghai,2023-24,2024,11,33,dan-ticktum,ert-formula-e-team,spark-gen3,ert-x24
fe-2023-24-r11-shanghai,2023-24,2024,11,7,maximilian-gunther,maserati-msg-racing,spark-gen3,maserati-tipo-folgore
fe-2023-24-r11-shanghai,2023-24,2024,11,48,edoardo-mortara,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r12-shanghai,2023-24,2024,12,13,antonio-felix-da-costa,tag-heuer-porsche-formula-e-team,spark-gen3,porsche-99x-electric
fe-2023-24-r12-shanghai,2023-24,2024,12,5,jake-hughes,neom-mclaren-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r12-shanghai,2023-24,2024,12,17,norman-nato,andretti-formula-e,spark-gen3,porsche-99x-electric
fe-2023-24-r12-shanghai,2023-24,2024,12,37,nick-cassidy,jaguar-tcs-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r12-shanghai,2023-24,2024,12,9,mitch-evans,jaguar-tcs-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r12-shanghai,2023-24,2024,12,2,stoffel-vandoorne,ds-penske,spark-gen3,ds-e-tense-fe23
fe-2023-24-r12-shanghai,2023-24,2024,12,25,jean-eric-vergne,ds-penske,spark-gen3,ds-e-tense-fe23
fe-2023-24-r12-shanghai,2023-24,2024,12,7,maximilian-gunther,maserati-msg-racing,spark-gen3,maserati-tipo-folgore
fe-2023-24-r12-shanghai,2023-24,2024,12,4,robin-frijns,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r12-shanghai,2023-24,2024,12,22,oliver-rowland,nissan-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r12-shanghai,2023-24,2024,12,1,jake-dennis,andretti-formula-e,spark-gen3,porsche-99x-electric
fe-2023-24-r12-shanghai,2023-24,2024,12,16,sebastien-buemi,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r12-shanghai,2023-24,2024,12,48,edoardo-mortara,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r12-shanghai,2023-24,2024,12,23,sacha-fenestraz,nissan-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r12-shanghai,2023-24,2024,12,51,nico-muller,abt-cupra-formula-e-team,spark-gen3,mahindra-m10electro
fe-2023-24-r12-shanghai,2023-24,2024,12,21,nyck-de-vries,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r12-shanghai,2023-24,2024,12,18,jehan-daruvala,maserati-msg-racing,spark-gen3,maserati-tipo-folgore
fe-2023-24-r12-shanghai,2023-24,2024,12,3,sergio-sette-camara,ert-formula-e-team,spark-gen3,ert-x24
fe-2023-24-r12-shanghai,2023-24,2024,12,11,lucas-di-grassi,abt-cupra-formula-e-team,spark-gen3,mahindra-m10electro
fe-2023-24-r12-shanghai,2023-24,2024,12,94,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-gen3,porsche-99x-electric
fe-2023-24-r12-shanghai,2023-24,2024,12,33,dan-ticktum,ert-formula-e-team,spark-gen3,ert-x24
fe-2023-24-r12-shanghai,2023-24,2024,12,8,sam-bird,neom-mclaren-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r13-portland,2023-24,2024,13,13,antonio-felix-da-costa,tag-heuer-porsche-formula-e-team,spark-gen3,porsche-99x-electric
fe-2023-24-r13-portland,2023-24,2024,13,4,robin-frijns,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r13-portland,2023-24,2024,13,25,jean-eric-vergne,ds-penske,spark-gen3,ds-e-tense-fe23
fe-2023-24-r13-portland,2023-24,2024,13,48,edoardo-mortara,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r13-portland,2023-24,2024,13,51,nico-muller,abt-cupra-formula-e-team,spark-gen3,mahindra-m10electro
fe-2023-24-r13-portland,2023-24,2024,13,1,jake-dennis,andretti-formula-e,spark-gen3,porsche-99x-electric
fe-2023-24-r13-portland,2023-24,2024,13,8,sam-bird,neom-mclaren-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r13-portland,2023-24,2024,13,9,mitch-evans,jaguar-tcs-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r13-portland,2023-24,2024,13,2,stoffel-vandoorne,ds-penske,spark-gen3,ds-e-tense-fe23
fe-2023-24-r13-portland,2023-24,2024,13,94,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-gen3,porsche-99x-electric
fe-2023-24-r13-portland,2023-24,2024,13,11,lucas-di-grassi,abt-cupra-formula-e-team,spark-gen3,mahindra-m10electro
fe-2023-24-r13-portland,2023-24,2024,13,21,nyck-de-vries,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r13-portland,2023-24,2024,13,17,norman-nato,andretti-formula-e,spark-gen3,porsche-99x-electric
fe-2023-24-r13-portland,2023-24,2024,13,3,sergio-sette-camara,ert-formula-e-team,spark-gen3,ert-x24
fe-2023-24-r13-portland,2023-24,2024,13,23,sacha-fenestraz,nissan-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r13-portland,2023-24,2024,13,18,jehan-daruvala,maserati-msg-racing,spark-gen3,maserati-tipo-folgore
fe-2023-24-r13-portland,2023-24,2024,13,33,dan-ticktum,ert-formula-e-team,spark-gen3,ert-x24
fe-2023-24-r13-portland,2023-24,2024,13,37,nick-cassidy,jaguar-tcs-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r13-portland,2023-24,2024,13,16,sebastien-buemi,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r13-portland,2023-24,2024,13,5,jake-hughes,neom-mclaren-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r13-portland,2023-24,2024,13,7,maximilian-gunther,maserati-msg-racing,spark-gen3,maserati-tipo-folgore
fe-2023-24-r14-portland,2023-24,2024,14,13,antonio-felix-da-costa,tag-heuer-porsche-formula-e-team,spark-gen3,porsche-99x-electric
fe-2023-24-r14-portland,2023-24,2024,14,4,robin-frijns,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r14-portland,2023-24,2024,14,9,mitch-evans,jaguar-tcs-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r14-portland,2023-24,2024,14,94,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-gen3,porsche-99x-electric
fe-2023-24-r14-portland,2023-24,2024,14,25,jean-eric-vergne,ds-penske,spark-gen3,ds-e-tense-fe23
fe-2023-24-r14-portland,2023-24,2024,14,51,nico-muller,abt-cupra-formula-e-team,spark-gen3,mahindra-m10electro
fe-2023-24-r14-portland,2023-24,2024,14,17,norman-nato,andretti-formula-e,spark-gen3,porsche-99x-electric
fe-2023-24-r14-portland,2023-24,2024,14,7,maximilian-gunther,maserati-msg-racing,spark-gen3,maserati-tipo-folgore
fe-2023-24-r14-portland,2023-24,2024,14,16,sebastien-buemi,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r14-portland,2023-24,2024,14,1,jake-dennis,andretti-formula-e,spark-gen3,porsche-99x-electric
fe-2023-24-r14-portland,2023-24,2024,14,2,stoffel-vandoorne,ds-penske,spark-gen3,ds-e-tense-fe23
fe-2023-24-r14-portland,2023-24,2024,14,18,jehan-daruvala,maserati-msg-racing,spark-gen3,maserati-tipo-folgore
fe-2023-24-r14-portland,2023-24,2024,14,37,nick-cassidy,jaguar-tcs-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r14-portland,2023-24,2024,14,3,sergio-sette-camara,ert-formula-e-team,spark-gen3,ert-x24
fe-2023-24-r14-portland,2023-24,2024,14,33,dan-ticktum,ert-formula-e-team,spark-gen3,ert-x24
fe-2023-24-r14-portland,2023-24,2024,14,11,lucas-di-grassi,abt-cupra-formula-e-team,spark-gen3,mahindra-m10electro
fe-2023-24-r14-portland,2023-24,2024,14,23,sacha-fenestraz,nissan-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r14-portland,2023-24,2024,14,48,edoardo-mortara,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r14-portland,2023-24,2024,14,8,sam-bird,neom-mclaren-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r14-portland,2023-24,2024,14,21,nyck-de-vries,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r14-portland,2023-24,2024,14,5,jake-hughes,neom-mclaren-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r15-london,2023-24,2024,15,94,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-gen3,porsche-99x-electric
fe-2023-24-r15-london,2023-24,2024,15,9,mitch-evans,jaguar-tcs-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r15-london,2023-24,2024,15,16,sebastien-buemi,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r15-london,2023-24,2024,15,21,nyck-de-vries,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r15-london,2023-24,2024,15,48,edoardo-mortara,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r15-london,2023-24,2024,15,51,nico-muller,abt-cupra-formula-e-team,spark-gen3,mahindra-m10electro
fe-2023-24-r15-london,2023-24,2024,15,37,nick-cassidy,jaguar-tcs-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r15-london,2023-24,2024,15,8,sam-bird,neom-mclaren-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r15-london,2023-24,2024,15,2,stoffel-vandoorne,ds-penske,spark-gen3,ds-e-tense-fe23
fe-2023-24-r15-london,2023-24,2024,15,17,norman-nato,andretti-formula-e,spark-gen3,porsche-99x-electric
fe-2023-24-r15-london,2023-24,2024,15,11,lucas-di-grassi,abt-cupra-formula-e-team,spark-gen3,mahindra-m10electro
fe-2023-24-r15-london,2023-24,2024,15,3,sergio-sette-camara,ert-formula-e-team,spark-gen3,ert-x24
fe-2023-24-r15-london,2023-24,2024,15,33,dan-ticktum,ert-formula-e-team,spark-gen3,ert-x24
fe-2023-24-r15-london,2023-24,2024,15,23,sacha-fenestraz,nissan-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r15-london,2023-24,2024,15,22,oliver-rowland,nissan-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r15-london,2023-24,2024,15,1,jake-dennis,andretti-formula-e,spark-gen3,porsche-99x-electric
fe-2023-24-r15-london,2023-24,2024,15,25,jean-eric-vergne,ds-penske,spark-gen3,ds-e-tense-fe23
fe-2023-24-r15-london,2023-24,2024,15,18,jehan-daruvala,maserati-msg-racing,spark-gen3,maserati-tipo-folgore
fe-2023-24-r15-london,2023-24,2024,15,5,jake-hughes,neom-mclaren-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r15-london,2023-24,2024,15,7,maximilian-gunther,maserati-msg-racing,spark-gen3,maserati-tipo-folgore
fe-2023-24-r15-london,2023-24,2024,15,13,antonio-felix-da-costa,tag-heuer-porsche-formula-e-team,spark-gen3,porsche-99x-electric
fe-2023-24-r15-london,2023-24,2024,15,4,robin-frijns,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r16-london,2023-24,2024,16,22,oliver-rowland,nissan-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r16-london,2023-24,2024,16,94,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-gen3,porsche-99x-electric
fe-2023-24-r16-london,2023-24,2024,16,9,mitch-evans,jaguar-tcs-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r16-london,2023-24,2024,16,16,sebastien-buemi,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r16-london,2023-24,2024,16,25,jean-eric-vergne,ds-penske,spark-gen3,ds-e-tense-fe23
fe-2023-24-r16-london,2023-24,2024,16,51,nico-muller,abt-cupra-formula-e-team,spark-gen3,mahindra-m10electro
fe-2023-24-r16-london,2023-24,2024,16,4,robin-frijns,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r16-london,2023-24,2024,16,2,stoffel-vandoorne,ds-penske,spark-gen3,ds-e-tense-fe23
fe-2023-24-r16-london,2023-24,2024,16,11,lucas-di-grassi,abt-cupra-formula-e-team,spark-gen3,mahindra-m10electro
fe-2023-24-r16-london,2023-24,2024,16,5,jake-hughes,neom-mclaren-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r16-london,2023-24,2024,16,3,sergio-sette-camara,ert-formula-e-team,spark-gen3,ert-x24
fe-2023-24-r16-london,2023-24,2024,16,17,norman-nato,andretti-formula-e,spark-gen3,porsche-99x-electric
fe-2023-24-r16-london,2023-24,2024,16,13,antonio-felix-da-costa,tag-heuer-porsche-formula-e-team,spark-gen3,porsche-99x-electric
fe-2023-24-r16-london,2023-24,2024,16,33,dan-ticktum,ert-formula-e-team,spark-gen3,ert-x24
fe-2023-24-r16-london,2023-24,2024,16,23,sacha-fenestraz,nissan-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r16-london,2023-24,2024,16,21,nyck-de-vries,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r16-london,2023-24,2024,16,8,sam-bird,neom-mclaren-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r16-london,2023-24,2024,16,48,edoardo-mortara,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r16-london,2023-24,2024,16,1,jake-dennis,andretti-formula-e,spark-gen3,porsche-99x-electric
fe-2023-24-r16-london,2023-24,2024,16,37,nick-cassidy,jaguar-tcs-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r16-london,2023-24,2024,16,7,maximilian-gunther,maserati-msg-racing,spark-gen3,maserati-tipo-folgore
fe-2023-24-r16-london,2023-24,2024,16,18,jehan-daruvala,maserati-msg-racing,spark-gen3,maserati-tipo-folgore
fe-2023-24-r9-berlin,2023-24,2024,9,21,jordan-king,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r9-berlin,2023-24,2024,9,16,paul-aron,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r10-berlin,2023-24,2024,10,16,paul-aron,envision-racing,spark-gen3,jaguar-i-type-6
fe-2023-24-r10-berlin,2023-24,2024,10,21,jordan-king,mahindra-racing,spark-gen3,mahindra-m10electro
fe-2023-24-r13-portland,2023-24,2024,13,22,caio-collet,nissan-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2023-24-r14-portland,2023-24,2024,14,22,caio-collet,nissan-formula-e-team,spark-gen3,nissan-e-4orce-04
fe-2024-25-r1-sao-paulo,2024-25,2025,1,9,mitch-evans,jaguar-tcs-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r1-sao-paulo,2024-25,2025,1,13,antonio-felix-da-costa,tag-heuer-porsche-formula-e-team,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r1-sao-paulo,2024-25,2025,1,5,taylor-barnard,neom-mclaren-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r1-sao-paulo,2024-25,2025,1,8,sam-bird,neom-mclaren-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r1-sao-paulo,2024-25,2025,1,48,edoardo-mortara,mahindra-racing,spark-gen3-evo,m11electro
fe-2024-25-r1-sao-paulo,2024-25,2025,1,21,nyck-de-vries,mahindra-racing,spark-gen3-evo,m11electro
fe-2024-25-r1-sao-paulo,2024-25,2025,1,16,sebastien-buemi,envision-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r1-sao-paulo,2024-25,2025,1,33,dan-ticktum,cupra-kiro,spark-gen3-evo,porsche-99x-electric-wcg3
fe-2024-25-r1-sao-paulo,2024-25,2025,1,25,jean-eric-vergne,ds-penske,spark-gen3-evo,ds-e-tense-fe25
fe-2024-25-r1-sao-paulo,2024-25,2025,1,2,stoffel-vandoorne,maserati-msg-racing,spark-gen3-evo,maserati-tipo-folgore
fe-2024-25-r1-sao-paulo,2024-25,2025,1,7,maximilian-gunther,ds-penske,spark-gen3-evo,ds-e-tense-fe25
fe-2024-25-r1-sao-paulo,2024-25,2025,1,22,zane-maloney,lola-yamaha-abt-formula-e-team,spark-gen3-evo,lola-t001
fe-2024-25-r1-sao-paulo,2024-25,2025,1,17,norman-nato,nissan-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r1-sao-paulo,2024-25,2025,1,23,oliver-rowland,nissan-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r1-sao-paulo,2024-25,2025,1,27,jake-dennis,andretti-formula-e,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r1-sao-paulo,2024-25,2025,1,11,lucas-di-grassi,lola-yamaha-abt-formula-e-team,spark-gen3-evo,lola-t001
fe-2024-25-r1-sao-paulo,2024-25,2025,1,55,jake-hughes,maserati-msg-racing,spark-gen3-evo,maserati-tipo-folgore
fe-2024-25-r1-sao-paulo,2024-25,2025,1,51,nico-muller,andretti-formula-e,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r1-sao-paulo,2024-25,2025,1,37,nick-cassidy,jaguar-tcs-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r1-sao-paulo,2024-25,2025,1,4,robin-frijns,envision-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r1-sao-paulo,2024-25,2025,1,1,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r2-mexico-city,2024-25,2025,2,23,oliver-rowland,nissan-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r2-mexico-city,2024-25,2025,2,13,antonio-felix-da-costa,tag-heuer-porsche-formula-e-team,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r2-mexico-city,2024-25,2025,2,1,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r2-mexico-city,2024-25,2025,2,27,jake-dennis,andretti-formula-e,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r2-mexico-city,2024-25,2025,2,25,jean-eric-vergne,ds-penske,spark-gen3-evo,ds-e-tense-fe25
fe-2024-25-r2-mexico-city,2024-25,2025,2,7,maximilian-gunther,ds-penske,spark-gen3-evo,ds-e-tense-fe25
fe-2024-25-r2-mexico-city,2024-25,2025,2,2,stoffel-vandoorne,maserati-msg-racing,spark-gen3-evo,maserati-tipo-folgore
fe-2024-25-r2-mexico-city,2024-25,2025,2,21,nyck-de-vries,mahindra-racing,spark-gen3-evo,m11electro
fe-2024-25-r2-mexico-city,2024-25,2025,2,51,nico-muller,andretti-formula-e,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r2-mexico-city,2024-25,2025,2,55,jake-hughes,maserati-msg-racing,spark-gen3-evo,maserati-tipo-folgore
fe-2024-25-r2-mexico-city,2024-25,2025,2,4,robin-frijns,envision-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r2-mexico-city,2024-25,2025,2,37,nick-cassidy,jaguar-tcs-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r2-mexico-city,2024-25,2025,2,17,norman-nato,nissan-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r2-mexico-city,2024-25,2025,2,5,taylor-barnard,neom-mclaren-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r2-mexico-city,2024-25,2025,2,22,zane-maloney,lola-yamaha-abt-formula-e-team,spark-gen3-evo,lola-t001
fe-2024-25-r2-mexico-city,2024-25,2025,2,33,dan-ticktum,cupra-kiro,spark-gen3-evo,porsche-99x-electric-wcg3
fe-2024-25-r2-mexico-city,2024-25,2025,2,16,sebastien-buemi,envision-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r2-mexico-city,2024-25,2025,2,8,sam-bird,neom-mclaren-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r2-mexico-city,2024-25,2025,2,48,edoardo-mortara,mahindra-racing,spark-gen3-evo,m11electro
fe-2024-25-r2-mexico-city,2024-25,2025,2,11,lucas-di-grassi,lola-yamaha-abt-formula-e-team,spark-gen3-evo,lola-t001
fe-2024-25-r2-mexico-city,2024-25,2025,2,9,mitch-evans,jaguar-tcs-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r3-jeddah,2024-25,2025,3,7,maximilian-gunther,ds-penske,spark-gen3-evo,ds-e-tense-fe25
fe-2024-25-r3-jeddah,2024-25,2025,3,23,oliver-rowland,nissan-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r3-jeddah,2024-25,2025,3,5,taylor-barnard,neom-mclaren-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r3-jeddah,2024-25,2025,3,21,nyck-de-vries,mahindra-racing,spark-gen3-evo,m11electro
fe-2024-25-r3-jeddah,2024-25,2025,3,55,jake-hughes,maserati-msg-racing,spark-gen3-evo,maserati-tipo-folgore
fe-2024-25-r3-jeddah,2024-25,2025,3,25,jean-eric-vergne,ds-penske,spark-gen3-evo,ds-e-tense-fe25
fe-2024-25-r3-jeddah,2024-25,2025,3,48,edoardo-mortara,mahindra-racing,spark-gen3-evo,m11electro
fe-2024-25-r3-jeddah,2024-25,2025,3,8,sam-bird,neom-mclaren-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r3-jeddah,2024-25,2025,3,13,antonio-felix-da-costa,tag-heuer-porsche-formula-e-team,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r3-jeddah,2024-25,2025,3,2,stoffel-vandoorne,maserati-msg-racing,spark-gen3-evo,maserati-tipo-folgore
fe-2024-25-r3-jeddah,2024-25,2025,3,37,nick-cassidy,jaguar-tcs-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r3-jeddah,2024-25,2025,3,16,sebastien-buemi,envision-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r3-jeddah,2024-25,2025,3,4,robin-frijns,envision-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r3-jeddah,2024-25,2025,3,1,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r3-jeddah,2024-25,2025,3,22,zane-maloney,lola-yamaha-abt-formula-e-team,spark-gen3-evo,lola-t001
fe-2024-25-r3-jeddah,2024-25,2025,3,17,norman-nato,nissan-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r3-jeddah,2024-25,2025,3,33,dan-ticktum,cupra-kiro,spark-gen3-evo,porsche-99x-electric-wcg3
fe-2024-25-r3-jeddah,2024-25,2025,3,9,mitch-evans,jaguar-tcs-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r3-jeddah,2024-25,2025,3,11,lucas-di-grassi,lola-yamaha-abt-formula-e-team,spark-gen3-evo,lola-t001
fe-2024-25-r3-jeddah,2024-25,2025,3,27,jake-dennis,andretti-formula-e,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r3-jeddah,2024-25,2025,3,51,nico-muller,andretti-formula-e,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r4-jeddah,2024-25,2025,4,23,oliver-rowland,nissan-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r4-jeddah,2024-25,2025,4,5,taylor-barnard,neom-mclaren-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r4-jeddah,2024-25,2025,4,55,jake-hughes,maserati-msg-racing,spark-gen3-evo,maserati-tipo-folgore
fe-2024-25-r4-jeddah,2024-25,2025,4,27,jake-dennis,andretti-formula-e,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r4-jeddah,2024-25,2025,4,37,nick-cassidy,jaguar-tcs-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r4-jeddah,2024-25,2025,4,2,stoffel-vandoorne,maserati-msg-racing,spark-gen3-evo,maserati-tipo-folgore
fe-2024-25-r4-jeddah,2024-25,2025,4,25,jean-eric-vergne,ds-penske,spark-gen3-evo,ds-e-tense-fe25
fe-2024-25-r4-jeddah,2024-25,2025,4,1,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r4-jeddah,2024-25,2025,4,33,dan-ticktum,cupra-kiro,spark-gen3-evo,porsche-99x-electric-wcg3
fe-2024-25-r4-jeddah,2024-25,2025,4,48,edoardo-mortara,mahindra-racing,spark-gen3-evo,m11electro
fe-2024-25-r4-jeddah,2024-25,2025,4,51,nico-muller,andretti-formula-e,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r4-jeddah,2024-25,2025,4,8,sam-bird,neom-mclaren-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r4-jeddah,2024-25,2025,4,21,nyck-de-vries,mahindra-racing,spark-gen3-evo,m11electro
fe-2024-25-r4-jeddah,2024-25,2025,4,4,robin-frijns,envision-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r4-jeddah,2024-25,2025,4,17,norman-nato,nissan-formula-e-team,spark-gen3-evo,nissan-e-4orce-05
fe-2024-25-r4-jeddah,2024-25,2025,4,11,lucas-di-grassi,lola-yamaha-abt-formula-e-team,spark-gen3-evo,lola-t001
fe-2024-25-r4-jeddah,2024-25,2025,4,22,zane-maloney,lola-yamaha-abt-formula-e-team,spark-gen3-evo,lola-t001
fe-2024-25-r4-jeddah,2024-25,2025,4,16,sebastien-buemi,envision-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r4-jeddah,2024-25,2025,4,9,mitch-evans,jaguar-tcs-racing,spark-gen3-evo,jaguar-i-type-7
fe-2024-25-r4-jeddah,2024-25,2025,4,13,antonio-felix-da-costa,tag-heuer-porsche-formula-e-team,spark-gen3-evo,porsche-99x-electric
fe-2024-25-r4-jeddah,2024-25,2025,4,7,maximilian-gunther,ds-penske,spark-gen3-evo,ds-e-tense-fe25
